problem_id,track_id,track,module,objective_id,difficulty,problem_type,status,required_reviews
CQAI-03895,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O01,beginner,code_output,planned,automated+technical+editorial
CQAI-03896,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O01,beginner,code_output,planned,automated+technical+editorial
CQAI-03897,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O02,beginner,code_output,planned,automated+technical+editorial
CQAI-03898,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O02,beginner,code_output,planned,automated+technical+editorial
CQAI-03899,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O02,beginner,code_output,planned,automated+technical+editorial
CQAI-03900,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O02,beginner,code_output,planned,automated+technical+editorial
CQAI-03901,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O02,beginner,code_output,planned,automated+technical+editorial
CQAI-03902,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O02,beginner,code_output,planned,automated+technical+editorial
CQAI-03903,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O02,beginner,code_output,planned,automated+technical+editorial
CQAI-03904,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O02,beginner,code_output,planned,automated+technical+editorial
CQAI-03905,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O03,beginner,code_output,planned,automated+technical+editorial
CQAI-03906,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O03,beginner,code_output,planned,automated+technical+editorial
CQAI-03907,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O03,intermediate,code_output,planned,automated+technical+editorial
CQAI-03908,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O03,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03909,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O03,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03910,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O03,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03911,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O03,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03912,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O03,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03913,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O04,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03914,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O04,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03915,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O04,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03916,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O04,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03917,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O04,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03918,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O04,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03919,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O04,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03920,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O04,intermediate,code_completion,planned,automated+technical+editorial
CQAI-03921,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-03922,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-03923,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-03924,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-03925,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-03926,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-03927,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-03928,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O05,intermediate,debugging,planned,automated+technical+editorial
CQAI-03929,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O06,intermediate,debugging,planned,automated+technical+editorial
CQAI-03930,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O06,intermediate,debugging,planned,automated+technical+editorial
CQAI-03931,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O06,intermediate,debugging,planned,automated+technical+editorial
CQAI-03932,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03933,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03934,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03935,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03936,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O06,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03937,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03938,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03939,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03940,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03941,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03942,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03943,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03944,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O07,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03945,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O08,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03946,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O08,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03947,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O08,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03948,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O08,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03949,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O08,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03950,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O08,intermediate,coding_challenge,planned,automated+technical+editorial
CQAI-03951,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O08,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03952,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O08,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03953,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O01,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03954,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O01,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03955,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O01,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03956,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O01,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03957,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O01,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03958,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O01,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03959,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O01,intermediate,model_analysis,planned,automated+technical+editorial
CQAI-03960,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O01,intermediate,mini_project,planned,automated+technical+editorial
CQAI-03961,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O02,intermediate,mini_project,planned,automated+technical+editorial
CQAI-03962,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O02,intermediate,mini_project,planned,automated+technical+editorial
CQAI-03963,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O02,intermediate,mini_project,planned,automated+technical+editorial
CQAI-03964,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O02,intermediate,mini_project,planned,automated+technical+editorial
CQAI-03965,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O02,intermediate,mini_project,planned,automated+technical+editorial
CQAI-03966,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O02,intermediate,mini_project,planned,automated+technical+editorial
CQAI-03967,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O02,intermediate,case_study,planned,automated+technical+editorial
CQAI-03968,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O02,intermediate,case_study,planned,automated+technical+editorial
CQAI-03969,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O03,intermediate,case_study,planned,automated+technical+editorial
CQAI-03970,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O03,intermediate,case_study,planned,automated+technical+editorial
CQAI-03971,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O03,intermediate,capstone_task,planned,automated+technical+editorial
CQAI-03972,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O03,intermediate,capstone_task,planned,automated+technical+editorial
CQAI-03973,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O03,intermediate,capstone_task,planned,automated+technical+editorial
CQAI-03974,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O03,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03975,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O03,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03976,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O03,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03977,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O04,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03978,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O04,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03979,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O04,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03980,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O04,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03981,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O04,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03982,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O04,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03983,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O04,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03984,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O04,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03985,T04,Mathematics for AI,Arithmetic Algebra and Functions,T04-M01-O05,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03986,T04,Mathematics for AI,Vectors Matrices and Linear Systems,T04-M02-O05,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03987,T04,Mathematics for AI,Linear Transformations and Eigen Concepts,T04-M03-O05,intermediate,multiple_choice,planned,automated+technical+editorial
CQAI-03988,T04,Mathematics for AI,Probability Rules and Random Variables,T04-M04-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-03989,T04,Mathematics for AI,Statistics Estimation and Sampling,T04-M05-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-03990,T04,Mathematics for AI,Derivatives Gradients and Partial Derivatives,T04-M06-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-03991,T04,Mathematics for AI,Optimization and Gradient Descent,T04-M07-O05,advanced,multiple_choice,planned,automated+technical+editorial
CQAI-03992,T04,Mathematics for AI,Information Theory and Numerical Stability,T04-M08-O05,advanced,multiple_choice,planned,automated+technical+editorial
